A	Coef.BasalvsNon	Coef.BasalvsAirway	Coef.BasalvsEpCAM	t.BasalvsNon	t.BasalvsAirway	t.BasalvsEpCAM	p.value.BasalvsNon	p.value.BasalvsAirway	p.value.BasalvsEpCAM	Res.BasalvsNon	Res.BasalvsAirway	Res.BasalvsEpCAM	Genes.ENTREZID	Genes.GENENAME	Genes.SYMBOL	Genes.TXCHROM	Genes.TXSTART	Genes.TXEND
71801	5.56922560845223	0.351858924679552	0.4826111173113	-0.239966844754075	0	0	0	0.999856459404896	0.999519666073665	0.999956618427682	0	0	0	71801	pleckstrin homology domain containing, family F (with FYVE domain) member 2	Plekhf2	chr4	10988662	11007619
76947	2.19038528815077	-0.0482533715056559	-0.613006525759571	-0.224089829063989	0	0	0	0.999998025309074	0.995073398814823	0.999802722542703	0	0	0	76947	NADH dehydrogenase (ubiquinone) complex I, assembly factor 6	Ndufaf6	chr4	11051046	11076205
100503518	-1.08691043824391	-1.63895093728374	-0.24577202567523	2.31241256821185	-2.05768031366386	0	2.28418802636967	0.029048284667596	0.978329686813104	0.0189817029224547	0	0	0	100503518	predicted gene 11827	Gm11827	NA	NA	NA
60599	6.82675714369552	-0.444489529693307	-1.3757561223242	-0.182192690248707	0	-1.20572403093307	0	0.929397212238847	0.123630609287768	0.981718448341252	0	0	0	60599	transformation related protein 53 inducible nuclear protein 1	Trp53inp1	chr4	11156441	11166400
12448	0.944520209663601	0.95611139900116	0.934589665584016	0.791592358052891	0	0	0	0.565784050160414	0.598526561226773	0.731585654692276	0	0	0	12448	cyclin E2	Ccne2	chr4	11191351	11204779
72656	5.44471136757519	0.151517087952615	0.450611729076011	0.622344155942775	0	0	0	0.99998839800711	0.999651001268529	0.985330095370288	0	0	0	72656	integrator complex subunit 8	Ints8	chr4	11199158	11254259
381510	4.10962951544185	0.0406828025951045	0.692316722966775	0.421914554791893	0	0	0	0.999993555810364	0.959392843855101	0.994635368080298	0	0	0	381510	dpy-19-like 4 (C. elegans)	Dpy19l4	chr4	11265079	11322131
207920	6.75820046939757	0.148980776723437	1.2380054585439	1.7104797544402	0	3.35052212510548	8.41204282078819	0.999999982568416	0.00228469996191465	2.98211984295016e-07	0	1	1	207920	epithelial splicing regulatory protein 1	Esrp1	chr4	11331933	11384462
634834	0.747707016614998	0.243375770959272	0.303699578157024	1.44548868809628	0	0	1.14540815148278	0.995802375183881	0.992782043967922	0.135318909718802	0	0	0	634834	predicted gene 11821	Gm11821	NA	NA	NA
66185	5.76980018507776	0.106911130892105	0.710870021910325	0.587789193539058	0	0	0	0.999999973191334	0.998632755215654	0.999693908237911	0	0	0	66185	vir like m6A methyltransferase associated	Virma	chr4	11485958	11527621
623474	-0.295258665288492	0.868566458834097	2.43839271400113	2.02565006633285	0	4.98431283657311	2.82093701261842	0.708681537749869	9.06300385027005e-05	0.00662844975587223	0	1	1	623474	RAD54 homolog B (S. cerevisiae)	Rad54b	chr4	11558920	11587802
14579	6.20053720399453	0.0549122833080995	-0.498669809160548	-2.74498317978037	0	0	-4.12565485031786	0.991541048765699	0.897229361402338	0.000481637868082857	0	0	-1	14579	GTP binding protein (gene overexpressed in skeletal muscle)	Gem	chr4	11704447	11714993
12557	-0.57735123855682	-3.38481653910036	1.85735117865816	3.24367836886948	-8.2345252590613	1.74509687510534	2.95132263577066	3.8635696396154e-07	0.0510931239199476	0.00513640158997549	-1	0	1	12557	cadherin 17	Cdh17	chr4	11758157	11811486
381511	4.20410380828162	0.842933070142058	0.586821880376034	1.00391633777275	0	0	0.0161486149602775	0.790822642138612	0.982303575635665	0.493668497525957	0	0	0	381511	pyruvate dehyrogenase phosphatase catalytic subunit 1	Pdp1	chr4	11958183	11965713
329795	4.56061910522544	-0.597052218077172	-2.22467864115101	0.574364208264568	0	-8.87457209721529	0	0.990288024936981	1.54663695782661e-07	0.958809765481376	0	-1	0	329795	transmembrane protein 67	Tmem67	chr4	12039356	12088001
77604	3.75929624952429	0.122569369861721	-0.327335202738188	-0.578868281106955	0	0	0	0.999984392229698	0.999873854933412	0.988376981332796	0	0	0	77604	RNA binding motif protein 12 B2	Rbm12b2	chr4	12089370	12096271
72397	2.50782032685207	0.758468794130183	0.0912335267109425	-0.462347797972197	0	0	0	0.916576052462593	0.999988207352121	0.996249215730552	0	0	0	72397	RNA binding motif protein 12 B1	Rbm12b1	chr4	12140117	12146746
68099	4.32240298522726	0.212322397928968	-0.202686013129471	0.540661648427927	0	0	0	0.999992148560167	0.999996882659152	0.993883680059883	0	0	0	68099	family with sequence similarity 92, member A	Fam92a	chr4	12153142	12172015
208820	2.72316886674323	-0.832998938352882	-1.16788820010529	1.2208933827845	0	-0.672268037755306	0.475987402069094	0.7400769358929	0.25599988554756	0.320725353423433	0	0	0	208820	triple QxxK/R motif containing	Triqk	chr4	12906837	12981485
100039988	5.0058598921759	0.563020389466343	0.924130063906221	0.288187555893013	0	0	0	0.999669972322152	0.773934931358444	0.99999357671358	0	0	0	100039988	predicted gene 11826	Gm11826	NA	NA	NA
12395	-0.518376230952168	-4.74388826277367	-4.46136186978174	-5.37676167921465	-9.43012274080614	-8.65767270278009	-10.6492982722977	7.27984323436241e-08	2.10354917198359e-07	1.54735201727026e-08	-1	-1	-1	12395	runt-related transcription factor 1; translocated to, 1 (cyclin D-related)	Runx1t1	chr4	13743302	13895055
72201	4.98795605668262	0.0969690149702442	0.424524134021298	0.295413726808947	0	0	0	0.999983317205996	0.999255560303032	0.999380237083347	0	0	0	72201	OTU domain containing 6B	Otud6b	chr4	14809505	14826587
72519	4.92375129686715	0.077818057211581	0.510288048181158	0.042317969884003	0	0	0	0.999999435264237	0.999686677980308	0.999999071714524	0	0	0	72519	transmembrane protein 55A	Tmem55a	chr4	14864219	14915260
100038514	-1.19915741857943	-0.740259229911589	-3.51274236148825	-0.511853073433549	0	-7.23153481795731	0	0.726884056175528	1.79198453850444e-06	0.834601173789855	0	-1	0	100038514	predicted gene 11837	Gm11837	chr4	14930641	14953030
100201	6.15838252020634	1.42854133199718	1.74675036880937	2.32552732065801	2.35892054128729	4.58497541408022	6.58054520399172	0.0164275155663326	0.000195136702008211	5.19918570502046e-06	0	1	1	100201	transmembrane protein 64	Tmem64	chr4	15265820	15286753
67460	5.56940351940643	0.0983234584031036	0.0930481665536651	-0.637268217027432	0	0	0	0.999999933331326	0.999999981740746	0.998855533675471	0	0	0	67460	2,4-dienoyl CoA reductase 1, mitochondrial	Decr1	chr4	15917240	15945507
27354	4.84956754639672	0.106904877684299	0.638496973473243	0.723745851582875	0	0	0	0.999999923270241	0.999229808508474	0.98450077570287	0	0	0	27354	nibrin	Nbn	chr4	15957967	15992589
209212	4.14293815996604	0.716719452106947	0.342154884981081	1.64237240368917	0	0	2.92127733510261	0.964118926728305	0.999864899038192	0.00542351885418973	0	0	1	209212	oxidative stress induced growth inhibitor family member 2	Osgin2	chr4	15997121	16002121
192656	3.39400831514238	-0.323236332733261	0.524027466280477	0.0206484435296503	0	0	0	0.999998814097675	0.999837010055559	0.999999857499423	0	0	0	192656	receptor (TNFRSF)-interacting serine-threonine kinase 2	Ripk2	chr4	16123375	16163498
100415915	-0.0201003781084009	-0.453372304407232	0.373869492571649	0.4136509361861	0	0	0	0.983993633341579	0.987538486680245	0.956825878533399	0	0	0	100415915	RIKEN cDNA gene A530072M11	A530072M11Rik	chr4	16164110	16193167
70568	6.85550221710328	0.268180515365589	0.161764337920132	0.210834613148504	0	0	0	0.998515871633991	0.999842269918904	0.999094911967398	0	0	0	70568	copine III	Cpne3	chr4	19519252	19570104
66302	4.34827908700101	-0.192140658027799	-1.39705689657426	-0.462830564306983	0	-2.98447564098449	0	0.999954933579714	0.00477792197409617	0.995692205326994	0	-1	0	66302	regulator of microtubule dynamics 1	Rmdn1	chr4	19575066	19606932
107568	6.04971282686869	0.49726158334246	0.822822497903797	-0.0110227134163319	0	0	0	0.982202104906634	0.808318694004577	0.999957117980616	0	0	0	107568	WW domain containing E3 ubiquitin protein ligase 1	Wwp1	chr4	19608300	19709004
242341	0.259770422505726	-3.15842116818122	-3.33250720127014	-3.13773227927797	-4.57832200895773	-4.98757868888211	-4.09747018808645	0.000197843384940329	9.01575380220973e-05	0.00050983584388216	-1	-1	-1	242341	ATPase, H+ transporting, lysosomal V0 subunit D2	Atp6v0d2	chr4	19876838	19922566
50500	2.3727451003771	-2.16981270545497	-3.06895312446895	-1.75011663767912	-2.8279094684286	-5.25154869115598	-1.49684995560882	0.00653747217750211	5.48601568203356e-05	0.0779914181589431	0	-1	0	50500	tocopherol (alpha) transfer protein	Ttpa	chr4	20008243	20030822
14590	4.72305199093851	-0.852760352328897	1.1626126077843	1.49867029453815	0	1.41284422254919	3.24293082461002	0.901628031442023	0.0894184143239095	0.00283910379515817	0	0	1	14590	gamma-glutamyl hydrolase	Ggh	chr4	20042052	20066111
51813	4.78308831151839	-0.116957962423145	-1.33950993994571	-0.619244412546682	0	-1.34617133079436	0	0.996928999847302	0.0994734418940396	0.876739627014033	0	0	0	51813	cyclin C	Ccnc	chr4	21727701	21732580
77032	0.621031621092677	-0.65903790743789	-1.2120889137948	-1.44526086848936	0	-0.707903447875763	-1.28958445843638	0.849701183578612	0.245123924406193	0.108709812400404	0	0	0	77032	thiosulfate sulfurtransferase (rhodanese)-like domain containing 3	Tstd3	chr4	21757382	21767211
77593	4.62945665165788	0.257603329990513	0.792605819007195	-0.0848508862961275	0	0	0	0.999942275207172	0.915211006322873	0.999984627462802	0	0	0	77593	ubiquitin specific petidase 45	Usp45	chr4	21776270	21784840
66625	7.0489208097581	0.147739292671609	-0.690110660224693	-0.719432265287518	0	0	0	0.999984233431597	0.98703945163728	0.964198719120188	0	0	0	66625	PNN interacting serine/arginine-rich	Pnisr	chr4	21847583	21871608
230027	3.28930742091715	-0.0483772774768312	-0.901882827567956	0.233992423626483	0	0	0	0.99999871438114	0.782179426739853	0.999633340169458	0	0	0	230027	coenzyme Q3 methyltransferase	Coq3	chr4	21879675	21912126
76132	2.13000208014562	1.58537394472615	0.770101552247464	3.28342862655572	3.75881778824683	0	7.5280044375389	0.0010027358956471	0.94206378009881	1.12332072771142e-06	1	0	1	76132	failed axon connections homolog	Faxc	chr4	21931326	21950889
269514	4.61153657730825	-0.277120386506666	0.178116555350437	-0.489327779772969	0	0	0	0.999999744002582	0.999999956651107	0.999961131988922	0	0	0	269514	F-box and leucine-rich repeat protein 4	Fbxl4	chr4	22357543	22434091
212377	1.71732725240042	0.551283271754898	1.59060310665316	1.86408846306947	0	2.88977973619368	2.96723945324466	0.991412825001654	0.00577650576958263	0.00494614039770408	0	1	1	212377	MMS22-like, DNA repair protein	Mms22l	chr4	24496462	24503408
212390	0.920412038918782	-2.35299807378224	-3.17069110961017	-0.285484728270641	-5.94924963053665	-9.85298603350695	0	1.54461506886508e-05	4.16651352926519e-08	0.977214490068426	-1	-1	0	212390	kelch-like 32	Klhl32	chr4	24617273	24800890
68493	3.72091286300234	-0.109670742482251	0.842952398227827	0.714726490137729	0	0	0	0.999994564954236	0.839793250658561	0.920455386900679	0	0	0	68493	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, assembly factor 4	Ndufaf4	chr4	24898083	24905001
81006	-0.231506557213469	0.809695499595121	1.58278660218468	1.92099261021906	0	2.21918728060368	2.51365122867747	0.777394219555716	0.0214572673848041	0.0121661907317803	0	0	1	81006	G protein-coupled receptor 63	Gpr63	chr4	24973419	25009233
67490	5.44439313539893	-0.596134259801355	-0.0895712743976023	-0.27183834406909	0	0	0	0.989055618078616	0.999992564077515	0.999644077418267	0	0	0	67490	UFM1 specific ligase 1	Ufl1	chr4	25248586	25281821
14348	1.54410959074703	-5.83188252889969	-2.67549638507967	3.04058296500892	-12.078552059172	-3.73846383835506	1.96944050696751	2.98021518846371e-09	0.00104503868384013	0.034927758343148	-1	-1	0	14348	fucosyltransferase 9	Fut9	chr4	25609333	25800003
242362	4.27871382310978	-0.264634443616305	0.0699902851459875	-0.218564259244972	0	0	0	0.998924247197956	0.999891006215777	0.997763367632252	0	0	0	242362	mannosidase, endo-alpha	Manea	chr4	26324506	26346652
13841	1.92873731484366	0.198950684060963	-0.284104283008459	-5.11343683788344	0	0	-24.7058757365798	0.998286249599426	0.997599622370015	1.52191452119589e-13	0	0	-1	13841	Eph receptor A7	Epha7	chr4	28813131	28873801
26409	6.04853147810296	0.299434329446044	0.432524911066604	0.0506735227944217	0	0	0	0.999999826312165	0.999999432164234	0.999999996122083	0	0	0	26409	mitogen-activated protein kinase kinase kinase 7	Map3k7	chr4	31964107	31982948
12014	3.79304479401932	1.23334194916366	2.81472520005517	1.04326249972751	2.09083688555376	12.4505848642833	0.327314546894488	0.0273121031835631	1.97390658978931e-09	0.374057259959386	0	1	0	12014	BTB and CNC homology, basic leucine zipper transcription factor 2	Bach2	chr4	32238950	32563367
26885	4.29663587853697	0.329213790866017	0.991161760682195	0.551612582130324	0	0	0	0.99985978579488	0.523634128274176	0.989875136462614	0	0	0	26885	caspase 8 associated protein 2	Casp8ap2	chr4	32615470	32641558
100019	5.25290343838265	0.994717614063238	1.49936333945216	1.50759674433437	0	5.60477280885864	4.65536782326299	0.522071171924536	2.86362690610393e-05	0.000170234087084745	0	1	1	100019	midasin AAA ATPase 1	Mdn1	chr4	32657119	32664158
108755	4.5238084909599	-0.278431102530637	-1.02742168446667	-0.657458332301724	0	-0.289121588527911	0	0.999997070399469	0.388293463150625	0.994603360641981	0	0	0	108755	LYR motif containing 2	Lyrm2	chr4	32800259	32802254
140577	3.30340608175183	1.069855818692	1.3980714069559	7.51408839107039	0.485331509510002	2.75840490280109	10.0517691171249	0.317351450858979	0.00750703270086549	3.32598250502557e-08	0	1	1	140577	ankyrin repeat domain 6	Ankrd6	chr4	32804035	32860683
52187	3.70931902483575	-2.9377913134472	-5.48733901290634	-5.86262365844922	-5.51438972010914	-13.586791446299	-14.5130701946643	3.37696799172115e-05	6.16054902410426e-10	2.52674476306962e-10	-1	-1	-1	52187	Ras-related GTP binding D	Rragd	chr4	32982998	32995151
100504166	2.77327650295957	-0.649329273817326	-0.441510712390808	-0.412087815594956	0	0	0	0.996941236965482	0.999894258033631	0.999518343732099	0	0	0	100504166	RIKEN cDNA 4933421O10 gene	4933421O10Rik	chr4	33027139	33031323
56228	5.8043087445047	-0.330373638396567	0.103501759952179	-0.0306244469840022	0	0	0	0.999968963138607	0.99999964032635	0.999999485179002	0	0	0	56228	ubiquitin-conjugating enzyme E2J 1	Ube2j1	chr4	33031425	33052364
242377	4.05042677895901	-0.0206622003935477	-1.05587570577462	0.673499714752594	0	-0.297903015760291	0	0.999966495600888	0.385004647258866	0.863946964843459	0	0	0	242377	peptidase M20 domain containing 2	Pm20d2	chr4	33170406	33189737
108767	8.16478671997483	0.173463560629273	0.270225025467452	0.0893429462292925	0	0	0	0.999971916399383	0.999978191246717	0.999992346255659	0	0	0	108767	proline-rich nuclear receptor coactivator 1	Pnrc1	chr4	33245423	33248787
24018	4.07508469767739	0.172456211031546	0.783834709132884	0.218038549450622	0	0	0	0.999988621332715	0.924805845826038	0.999868142901476	0	0	0	24018	RNA guanylyltransferase and 5'-phosphatase	Rngtt	chr4	33310311	33499074
433693	5.62174005360148	0.103298508876865	0.441533439284481	0.483424639008494	0	0	0	0.999999945204349	0.999994518364761	0.999922009220027	0	0	0	433693	akirin 2	Akirin2	chr4	34550615	34566908
50793	5.60223470803595	0.0232431590532283	0.0292269837324453	-0.0413104693505391	0	0	0	0.999999730148472	0.999999898890032	0.999998968022512	0	0	0	50793	origin recognition complex, subunit 3	Orc3	chr4	34566781	34614942
109093	4.52286085182421	-0.30300171336752	0.267597837035012	0.391069735193574	0	0	0	0.999998642442668	0.999999321928265	0.999934328848538	0	0	0	109093	arginyl-tRNA synthetase 2, mitochondrial	Rars2	chr4	34614958	34660167
24060	5.72011826869476	-0.939638423075229	0.669055374344429	0.49069788832547	0	0	0	0.706555547287438	0.997364742384113	0.999640794330761	0	0	0	24060	solute carrier family 35 (CMP-sialic acid transporter), member 1	Slc35a1	chr4	34663257	34687438
69329	3.71577843054394	-3.76987903951822	-5.97521164970222	-0.496295115550085	-5.85049722465449	-10.8632294752944	0	1.84369164184916e-05	1.20084411435009e-08	0.777321739046273	-1	-1	0	69329	cilia and flagella associated protein 206	Cfap206	chr4	34688575	34716503
66291	3.40207213819991	-0.286376014842899	-0.994468456898334	-0.250844634939456	0	0	0	0.999949230004703	0.517245396785826	0.999696547982854	0	0	0	66291	small integral membrane protein 8	Smim8	chr4	34768672	34778337
30046	6.17399246034165	0.306214820226892	0.652780881005381	0.459837133076452	0	0	0	0.998567789060466	0.968312837628004	0.99134419878796	0	0	0	30046	zinc finger protein 292	Zfp292	chr4	34803110	34882948
214944	6.30443907631696	-0.121903209502444	0.588535653837333	-0.318519641272001	0	0	0	0.999996472595162	0.998427244283687	0.99993969066188	0	0	0	214944	MOB kinase activator 3B	Mob3b	chr4	34949074	35157484
73205	3.89200893531463	0.0328726918688167	0.517077064759077	0.134250348150319	0	0	0	0.999999975099875	0.999839598147426	0.999997856346916	0	0	0	73205	RIKEN cDNA 3110043O21 gene	3110043O21Rik	chr4	35191282	35225880
11428	6.24214200710251	-0.0387211233321283	0.208865892435091	-0.97410867639248	0	0	0	0.999999999454104	0.999999997506751	0.63646916388924	0	0	0	11428	aconitase 1	Aco1	chr4	40143265	40199009
230073	5.57100778437494	-0.482006036126987	0.805541761938997	0.278927778439076	0	0	0	0.999997715608977	0.993309458609061	0.999999891439713	0	0	0	230073	DEAD (Asp-Glu-Ala-Asp) box polypeptide 58	Ddx58	chr4	40203777	40220600
106021	5.82516743925871	0.216420751587124	0.463467089759912	-0.4516582968477	0	0	0	0.999995873570592	0.9999216668207	0.999813725175761	0	0	0	106021	topoisomerase I binding, arginine/serine-rich	Topors	chr4	40259606	40269841
100504309	2.04943747640386	-0.278193880270923	-0.752062793013707	-0.661127173444447	0	0	0	0.999905196101143	0.953075135742724	0.96607801792519	0	0	0	100504309	small integral membrane protein 27	Smim27	chr4	40269579	40270221
230075	4.640466527937	-0.229038427303803	-0.174181427688143	-0.55501875383525	0	0	0	0.999999812748492	0.999999957607547	0.999798905870544	0	0	0	230075	NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 6	Ndufb6	chr4	40270591	40279421
66408	4.40093111906727	-0.00307523379555441	-0.250557215116008	-0.0389474841813051	0	0	0	0.999999999932008	0.999999983487785	0.999999991374327	0	0	0	66408	aprataxin	Aptx	chr4	40682078	40702916
622208	-0.218874787427822	-1.52126464463311	-2.9801953977594	-1.41797386990971	-1.43399749513305	-6.05692409497402	-0.993239643605951	0.0864112177775331	1.27808060630031e-05	0.168473963071476	0	-1	0	622208	predicted gene 6297	Gm6297	chr4	40720154	40722317
15502	6.29713757881606	-0.376010685633205	-0.681572374226989	-1.32613362839578	0	0	-1.13210269055047	0.97690114172878	0.886874144801747	0.137997037038272	0	0	0	15502	DnaJ heat shock protein family (Hsp40) member A1	Dnaja1	chr4	40722468	40734965
